-0.000126,-0.0020643
-0.00012233,-0.0020735
-0.00011858,-0.0020829
-0.00011469,-0.0020924
-0.0001106,-0.0021021
-0.0001063,-0.0021118
-0.0001018,-0.0021216
-9.7118e-05,-0.0021316
-9.2254e-05,-0.0021416
-8.7215e-05,-0.0021516
-8.203e-05,-0.0021615
-7.6739e-05,-0.0021713
-7.1396e-05,-0.0021811
-6.6067e-05,-0.0021907
-6.0804e-05,-0.0022002
-5.5638e-05,-0.0022096
-5.0582e-05,-0.0022189
-4.564e-05,-0.0022281
-4.0816e-05,-0.0022373
-3.6125e-05,-0.0022464
-3.1569e-05,-0.0022555
-2.7141e-05,-0.0022646
-2.2821e-05,-0.0022737
-1.8585e-05,-0.0022828
-1.4413e-05,-0.0022918
-1.0292e-05,-0.0023009
-6.2296e-06,-0.0023099
-2.2306e-06,-0.0023188
1.6913e-06,-0.0023277
5.5168e-06,-0.0023366
9.265e-06,-0.0023454
1.2954e-05,-0.0023543
1.6566e-05,-0.0023631
2.0135e-05,-0.002372
2.3704e-05,-0.0023809
2.7274e-05,-0.0023899
3.0885e-05,-0.002399
3.4567e-05,-0.002408
3.8304e-05,-0.002417
4.2081e-05,-0.002426
4.5863e-05,-0.002435
4.964e-05,-0.0024439
5.3405e-05,-0.0024528
5.7129e-05,-0.0024617
6.081e-05,-0.0024705
6.4449e-05,-0.0024793
6.805e-05,-0.0024881
7.1628e-05,-0.0024969
7.5189e-05,-0.0025056
7.8739e-05,-0.0025143
8.2234e-05,-0.0025229
8.5646e-05,-0.0025315
8.8988e-05,-0.0025401
9.2277e-05,-0.0025487
9.5527e-05,-0.0025573
9.8736e-05,-0.0025658
0.0001019,-0.0025744
0.00010503,-0.0025829
0.00010811,-0.0025914
0.00011115,-0.0025999
0.00011415,-0.0026084
0.00011711,-0.0026168
0.00012003,-0.0026253
0.00012292,-0.0026337
0.00012579,-0.0026421
0.00012861,-0.0026505
0.0001314,-0.0026588
0.00013417,-0.0026672
0.0001369,-0.0026754
0.00013958,-0.0026837
0.00014221,-0.002692
0.00014479,-0.0027002
0.00014734,-0.0027084
0.00014984,-0.0027166
0.0001523,-0.0027248
0.0001547,-0.0027329
0.00015705,-0.002741
0.00015936,-0.0027491
0.00016162,-0.0027572
0.00016386,-0.0027652
0.00016608,-0.0027731
0.00016822,-0.002781
0.00017029,-0.0027889
0.0001723,-0.0027968
0.00017426,-0.0028046
0.00017616,-0.0028124
0.00017799,-0.0028201
0.00017976,-0.0028278
0.00018143,-0.0028354
0.00018301,-0.0028429
0.0001845,-0.0028504
0.00018589,-0.0028579
0.0001872,-0.0028653
0.00018844,-0.0028728
0.00018966,-0.0028804
0.00019087,-0.002888
0.00019213,-0.0028957
0.00019345,-0.0029035
0.00019489,-0.0029115
0.00019649,-0.0029196
0.00019826,-0.0029277
0.00020019,-0.0029358
0.00020223,-0.0029439
0.00020434,-0.002952
0.00020649,-0.0029601
0.00020869,-0.0029683
0.00021092,-0.0029764
0.00021319,-0.0029845
0.0002155,-0.0029927
0.00021784,-0.0030008
0.00022019,-0.0030089
0.00022252,-0.003017
0.00022484,-0.0030251
0.00022716,-0.0030331
0.00022947,-0.0030412
0.00023177,-0.0030493
0.00023406,-0.0030572
0.00023626,-0.0030651
0.00023835,-0.0030729
0.00024033,-0.0030807
0.00024223,-0.0030885
0.00024406,-0.0030963
0.00024582,-0.0031041
0.00024754,-0.0031119
0.00024925,-0.0031198
0.00025093,-0.0031277
0.00025261,-0.0031356
0.00025426,-0.0031438
0.00025596,-0.003152
0.0002578,-0.0031604
0.00025982,-0.0031688
0.00026208,-0.0031772
0.00026459,-0.0031857
0.00026738,-0.0031942
0.0002705,-0.0032027
0.00027392,-0.0032112
0.00027757,-0.0032197
0.00028129,-0.0032283
0.0002849,-0.0032367
0.00028819,-0.0032452
0.00029093,-0.0032536
0.0002929,-0.0032619
0.00029408,-0.0032702
0.0002948,-0.0032785
0.00029559,-0.0032868
0.00029707,-0.0032951
0.00029993,-0.0033034
0.00030488,-0.0033118
0.00031263,-0.0033202
0.00032313,-0.0033287
0.00033507,-0.0033372
0.00034643,-0.0033457
0.00035484,-0.0033542
0.00035775,-0.0033625
0.00035252,-0.0033707
0.00033655,-0.0033787
0.00030899,-0.0033865
0.00027151,-0.0033942
0.00022709,-0.0034021
0.00017939,-0.0034101
0.00013234,-0.0034186
9.0074e-05,-0.0034277
5.6656e-05,-0.0034377
3.4195e-05,-0.0034483
2.2428e-05,-0.0034592
1.9861e-05,-0.0034699
2.4385e-05,-0.0034797
3.358e-05,-0.0034878
4.4861e-05,-0.0034936
5.5708e-05,-0.0034964
6.4656e-05,-0.0034967
7.1312e-05,-0.0034962
7.5857e-05,-0.0034971
7.8746e-05,-0.0035018
8.056e-05,-0.0035129
8.1937e-05,-0.0035331
8.3523e-05,-0.0035648
8.5691e-05,-0.0036079
8.8529e-05,-0.0036603
9.2002e-05,-0.0037187
9.6001e-05,-0.0037792
0.00010037,-0.0038379
0.00010498,-0.0038903
0.00010967,-0.0039329
0.00011431,-0.0039642
0.00011884,-0.0039852
0.00012323,-0.0039976
0.00012746,-0.0040035
0.0001315,-0.0040055
0.00013535,-0.0040063
0.00013898,-0.0040081
0.00014246,-0.004012
0.00014588,-0.0040182
0.00014937,-0.0040264
0.00015307,-0.004036
0.00015712,-0.0040465
0.00016172,-0.0040572
0.00016695,-0.0040675
0.00017254,-0.004077
0.00017796,-0.0040859
0.00018256,-0.0040942
0.0001857,-0.0041021
0.00018672,-0.0041097
0.00018491,-0.0041172
0.00018015,-0.0041248
0.00017365,-0.0041327
0.00016742,-0.0041408
0.00016376,-0.0041491
0.00016519,-0.0041574
0.00017433,-0.0041658
0.00019377,-0.0041741
0.00022477,-0.0041824
0.00026599,-0.0041906
0.00031468,-0.0041987
0.00036733,-0.0042068
0.00042009,-0.0042148
0.00046889,-0.0042228
0.00050966,-0.0042307
0.00053982,-0.0042387
0.00055925,-0.0042466
0.00056911,-0.0042544
0.0005712,-0.0042622
0.00056762,-0.0042699
0.00056067,-0.0042776
0.00055268,-0.0042853
0.00054546,-0.004293
0.00054008,-0.0043007
0.00053723,-0.0043086
0.0005374,-0.0043165
0.00054097,-0.0043246
0.00054825,-0.0043328
0.00055957,-0.0043413
0.00057409,-0.0043499
0.00058955,-0.0043586
0.00060311,-0.0043674
0.00061155,-0.0043766
0.00061169,-0.0043859
0.00060025,-0.0043951
0.00057412,-0.0044042
0.00053388,-0.0044131
0.00048365,-0.0044219
0.00042929,-0.0044306
0.00037757,-0.0044392
0.00033574,-0.0044478
0.00031127,-0.0044564
0.00031076,-0.004465
0.00033462,-0.0044736
0.00037823,-0.0044822
0.00043441,-0.0044907
0.00049471,-0.0044992
0.00055004,-0.0045077
0.00059101,-0.0045162
0.00060947,-0.0045245
0.00060375,-0.0045329
0.00057689,-0.0045412
0.00053426,-0.0045496
0.00048244,-0.0045581
0.00042858,-0.0045667
0.00038011,-0.0045755
0.00034337,-0.0045845
0.00032042,-0.0045937
0.00031048,-0.004603
0.00031132,-0.0046121
0.00032,-0.004621
0.00033326,-0.0046293
0.00034766,-0.004637
0.00036031,-0.0046439
0.00037004,-0.0046503
0.00037675,-0.0046568
0.00038088,-0.0046639
0.00038312,-0.0046725
0.00038432,-0.0046831
0.0003854,-0.0046965
0.00038709,-0.0047128
0.00038966,-0.0047308
0.0003931,-0.0047485
0.0003973,-0.0047636
0.0004021,-0.0047734
0.00040728,-0.0047752
0.00041263,-0.0047665
0.00041796,-0.0047461
0.00042319,-0.0047152
0.0004282,-0.0046769
0.00043295,-0.0046347
0.00043738,-0.0045925
0.00044146,-0.0045547
0.0004452,-0.0045252
0.00044862,-0.0045067
0.00045181,-0.0044989
0.00045492,-0.0045005
0.00045808,-0.0045094
0.00046147,-0.0045231
0.00046526,-0.0045391
0.00046959,-0.0045547
0.00047439,-0.0045683
0.00047921,-0.0045796
0.00048351,-0.0045885
0.00048665,-0.0045956
0.00048796,-0.0046014
0.00048679,-0.0046067
0.00048254,-0.0046122
0.00047577,-0.0046183
0.00046813,-0.004625
0.0004618,-0.0046324
0.0004592,-0.0046401
0.00046289,-0.0046481
0.00047552,-0.0046562
0.00049943,-0.0046642
0.00053457,-0.0046721
0.00057879,-0.0046797
0.00062886,-0.0046872
0.00068099,-0.0046944
0.00073112,-0.0047015
0.0007751,-0.0047086
0.00080919,-0.0047158
0.00083221,-0.0047232
0.00084499,-0.0047307
0.0008493,-0.0047383
0.00084741,-0.004746
0.00084183,-0.0047539
0.0008352,-0.004762
0.00082987,-0.0047701
0.00082689,-0.0047784
0.00082647,-0.0047868
0.00082837,-0.0047953
0.0008321,-0.0048039
0.00083699,-0.0048126
0.00084234,-0.0048214
0.00084755,-0.0048303
0.00085236,-0.0048392
0.00085668,-0.0048479
0.0008605,-0.0048565
0.00086388,-0.004865
0.00086689,-0.0048733
0.0008697,-0.0048816
0.00087249,-0.0048897
0.00087532,-0.0048977
0.0008782,-0.0049057
0.00088113,-0.0049137
0.00088408,-0.0049218
0.00088694,-0.00493
0.0008897,-0.0049384
0.00089236,-0.0049469
0.00089489,-0.0049555
0.00089731,-0.0049641
0.00089964,-0.0049725
0.00090191,-0.0049804
0.00090412,-0.0049878
0.00090629,-0.0049944
0.00090842,-0.0050002
0.00091049,-0.0050057
0.00091253,-0.0050114
0.00091458,-0.005018
0.00091663,-0.0050261
0.00091867,-0.0050364
0.0009207,-0.0050496
0.00092274,-0.0050655
0.00092478,-0.0050826
0.00092683,-0.0050988
0.0009289,-0.0051117
0.00093104,-0.0051188
0.00093327,-0.0051172
0.00093561,-0.0051046
0.00093807,-0.0050805
0.00094062,-0.0050469
0.00094325,-0.0050068
0.00094598,-0.004964
0.00094882,-0.0049225
0.00095171,-0.0048864
0.00095462,-0.0048597
0.00095755,-0.0048441
0.0009605,-0.0048392
0.00096349,-0.0048432
0.00096654,-0.004854
0.00096962,-0.0048691
0.00097277,-0.0048859
0.000976,-0.0049019
0.0009793,-0.0049159
0.00098268,-0.0049276
0.00098616,-0.0049372
0.00098972,-0.0049452
0.00099331,-0.0049522
0.00099691,-0.0049588
0.0010005,-0.0049658
0.0010042,-0.0049733
0.0010079,-0.0049815
0.0010116,-0.0049903
0.0010154,-0.0049995
0.0010192,-0.0050089
0.0010229,-0.0050184
0.0010267,-0.0050278
0.0010305,-0.0050371
0.0010343,-0.0050462
0.0010382,-0.0050552
0.001042,-0.0050641
0.0010458,-0.005073
0.0010497,-0.0050819
0.0010537,-0.0050908
0.0010576,-0.0050999
0.0010617,-0.005109
0.0010658,-0.0051183
0.00107,-0.0051276
0.0010743,-0.005137
0.0010788,-0.0051463
0.0010833,-0.0051556
0.0010878,-0.0051649
0.0010923,-0.0051741
0.0010968,-0.0051832
0.0011013,-0.0051922
0.0011056,-0.0052011
0.0011098,-0.0052098
0.0011138,-0.0052184
0.0011176,-0.0052268
0.0011211,-0.0052351
0.0011244,-0.0052431
0.0011273,-0.005251
0.0011299,-0.0052588
0.0011322,-0.0052665
0.0011342,-0.005274
0.0011359,-0.0052816
0.0011374,-0.0052891
0.0011386,-0.0052966
0.0011397,-0.0053041
0.0011406,-0.0053116
0.0011415,-0.005319
0.0011422,-0.0053263
0.0011429,-0.0053335
0.0011435,-0.0053407
0.001144,-0.0053479
0.0011447,-0.0053553
0.0011455,-0.0053629
0.0011465,-0.0053708
0.0011477,-0.0053789
0.001149,-0.0053872
0.0011504,-0.0053956
0.0011516,-0.0054038
0.0011526,-0.0054118
0.0011532,-0.0054192
0.0011533,-0.0054261
0.0011531,-0.0054324
0.001153,-0.0054387
0.0011536,-0.0054455
0.0011556,-0.0054534
0.0011595,-0.0054632
0.0011661,-0.0054754
0.0011758,-0.0054906
0.0011877,-0.0055079
0.0012,-0.0055255
0.0012105,-0.0055412
0.0012165,-0.0055525
0.0012156,-0.0055568
0.0012051,-0.0055512
0.0011828,-0.0055339
0.0011495,-0.0055054
0.0011074,-0.0054682
0.0010601,-0.0054257
0.0010113,-0.0053819
0.00096517,-0.0053409
0.00092583,-0.0053069
0.00089671,-0.0052834
0.00087854,-0.0052711
0.0008703,-0.0052688
0.00087016,-0.0052747
0.0008758,-0.0052865
0.00088473,-0.0053016
0.00089434,-0.0053173
0.00090247,-0.0053315
0.00090828,-0.0053434
0.00091172,-0.0053529
0.00091313,-0.0053604
0.00091304,-0.0053664
0.00091209,-0.0053716
0.00091097,-0.0053768
0.00091022,-0.0053824
0.00091005,-0.0053886
0.00091047,-0.0053956
0.00091145,-0.0054032
0.00091285,-0.0054113
0.00091456,-0.0054198
0.00091644,-0.0054284
0.00091841,-0.0054371
0.00092043,-0.0054457
0.00092252,-0.0054542
0.00092467,-0.0054625
0.00092686,-0.0054707
0.00092906,-0.0054789
0.00093131,-0.005487
0.0009336,-0.0054951
0.00093593,-0.0055032
0.00093831,-0.0055115
0.00094073,-0.0055198
0.0009432,-0.0055282
0.00094573,-0.0055367
0.00094828,-0.0055452
0.00095083,-0.0055537
0.00095339,-0.0055623
0.00095594,-0.0055707
0.00095849,-0.0055791
0.00096105,-0.0055874
0.00096359,-0.0055955
0.00096613,-0.0056033
0.00096868,-0.005611
0.00097123,-0.0056186
0.00097379,-0.0056262
0.00097634,-0.0056342
0.0009789,-0.0056427
0.00098147,-0.0056519
0.00098405,-0.0056618
0.00098665,-0.0056724
0.00098924,-0.005683
0.00099179,-0.0056931
0.00099429,-0.005702
0.00099671,-0.0057091
0.00099904,-0.0057135
0.0010012,-0.0057148
0.0010033,-0.0057139
0.0010053,-0.0057125
0.0010071,-0.0057131
0.0010088,-0.0057181
0.0010103,-0.0057301
0.0010117,-0.005752
0.001013,-0.0057856
0.0010143,-0.0058303
0.0010156,-0.0058835
0.001017,-0.0059418
0.0010184,-0.0060011
0.0010198,-0.0060575
0.0010213,-0.0061065
0.0010228,-0.0061451
0.0010243,-0.0061724
0.0010258,-0.0061898
0.0010273,-0.0061991
0.0010288,-0.0062025
0.0010303,-0.0062028
0.0010318,-0.0062024
0.0010333,-0.0062036
0.0010348,-0.006207
0.0010362,-0.0062127
0.0010376,-0.0062203
0.0010389,-0.0062293
0.0010402,-0.0062391
0.0010415,-0.0062489
0.0010427,-0.0062582
0.001044,-0.0062669
0.0010452,-0.006275
0.0010464,-0.0062826
0.0010475,-0.00629
0.0010487,-0.0062972
0.00105,-0.0063044
0.0010513,-0.0063119
0.0010528,-0.0063196
0.0010543,-0.0063276
0.001056,-0.0063358
0.0010578,-0.0063441
0.0010598,-0.0063527
0.0010619,-0.0063613
0.0010642,-0.0063701
0.0010667,-0.0063788
0.0010694,-0.0063875
0.0010722,-0.0063961
0.001075,-0.0064046
0.0010779,-0.006413
0.0010806,-0.0064213
0.0010833,-0.0064297
0.001086,-0.0064381
0.0010886,-0.0064466
0.0010912,-0.006455
0.0010938,-0.0064635
0.0010965,-0.0064719
0.0010991,-0.0064804
0.0011017,-0.0064888
0.0011043,-0.0064974
0.001107,-0.0065059
0.0011097,-0.0065144
0.0011124,-0.006523
0.0011152,-0.0065316
0.0011181,-0.0065402
0.001121,-0.0065488
0.0011239,-0.0065575
0.001127,-0.0065662
0.00113,-0.0065749
0.0011331,-0.0065836
0.0011363,-0.0065923
0.0011396,-0.0066011
0.0011428,-0.0066099
0.0011462,-0.0066188
0.0011496,-0.0066277
0.001153,-0.0066367
0.0011566,-0.0066457
0.0011603,-0.0066547
0.0011641,-0.0066638
0.001168,-0.0066728
0.0011719,-0.0066818
0.0011759,-0.0066908
0.0011799,-0.0066997
0.0011838,-0.0067085
0.0011877,-0.0067172
0.0011915,-0.0067256
0.0011951,-0.0067338
0.0011985,-0.0067419
0.0012016,-0.0067499
0.0012045,-0.0067579
0.0012071,-0.0067657
0.0012096,-0.0067735
0.0012118,-0.0067813
0.0012138,-0.0067892
0.0012158,-0.0067971
0.0012177,-0.0068052
0.0012197,-0.0068134
0.0012217,-0.0068216
0.0012238,-0.0068299
0.0012259,-0.0068383
0.001228,-0.0068469
0.0012302,-0.0068554
0.0012324,-0.006864
0.0012348,-0.0068725
0.0012372,-0.0068808
0.0012396,-0.0068892
0.0012421,-0.0068975
0.0012446,-0.0069058
0.001247,-0.006914
0.0012495,-0.0069222
0.0012519,-0.0069304
0.0012543,-0.0069385
0.0012567,-0.0069467
0.001259,-0.006955
0.0012612,-0.0069633
0.0012634,-0.0069717
0.0012655,-0.0069802
0.0012677,-0.0069889
0.00127,-0.0069976
0.0012723,-0.0070065
0.0012747,-0.0070155
0.0012772,-0.0070248
0.0012798,-0.0070341
0.0012825,-0.0070436
0.0012854,-0.0070531
0.0012885,-0.0070627
0.0012918,-0.0070722
0.0012953,-0.0070816
0.0012989,-0.0070908
0.0013028,-0.0070997
0.0013067,-0.0071084
0.0013105,-0.007117
0.0013143,-0.0071255
0.001318,-0.0071339
0.0013215,-0.0071423
0.001325,-0.0071507
0.0013284,-0.0071592
0.0013317,-0.0071677
0.001335,-0.0071763
0.0013383,-0.0071849
0.0013415,-0.0071935
0.0013447,-0.0072021
0.0013479,-0.0072107
0.0013511,-0.0072193
0.0013543,-0.007228
0.0013574,-0.0072366
0.0013606,-0.0072453
0.0013638,-0.0072539
0.0013669,-0.0072626
0.0013701,-0.0072712
0.0013732,-0.0072798
0.0013764,-0.0072886
0.0013795,-0.0072973
0.0013826,-0.0073061
0.0013858,-0.0073149
0.001389,-0.0073237
0.0013923,-0.0073325
0.0013956,-0.0073414
0.0013989,-0.0073503
0.0014023,-0.0073592
0.0014056,-0.0073682
0.0014091,-0.0073773
0.0014125,-0.0073863
0.001416,-0.0073954
0.0014196,-0.0074046
0.0014231,-0.0074137
0.0014268,-0.0074229
0.0014305,-0.0074322
0.0014342,-0.0074414
0.0014379,-0.0074507
0.0014417,-0.00746
0.0014456,-0.0074694
0.0014496,-0.0074788
0.0014537,-0.0074882
0.0014579,-0.0074975
0.0014622,-0.0075068
0.0014666,-0.0075162
0.0014709,-0.0075257
0.0014753,-0.0075352
0.0014796,-0.0075449
0.0014838,-0.0075547
0.0014878,-0.0075645
0.0014918,-0.0075743
0.0014957,-0.0075842
0.0014999,-0.007594
0.0015045,-0.0076038
0.0015096,-0.0076136
0.0015153,-0.0076233
0.001522,-0.0076329
0.0015293,-0.0076425
0.0015369,-0.0076519
0.001544,-0.0076611
0.00155,-0.0076702
0.0015542,-0.0076791
0.0015559,-0.0076879
0.0015544,-0.0076967
0.0015506,-0.0077056
0.0015463,-0.0077146
0.0015435,-0.0077236
0.001545,-0.0077326
0.0015533,-0.0077417
0.001571,-0.0077508
0.0016002,-0.0077601
0.0016404,-0.0077694
0.001689,-0.007779
0.0017427,-0.0077886
0.0017979,-0.0077983
0.0018504,-0.0078081
0.0018961,-0.0078178
0.0019316,-0.0078275
0.0019561,-0.0078373
0.0019707,-0.007847
0.0019773,-0.0078568
0.0019782,-0.0078666
0.0019758,-0.0078764
0.0019727,-0.0078862
0.0019711,-0.0078961
0.0019717,-0.0079061
0.0019747,-0.0079161
0.0019796,-0.0079261
0.0019859,-0.0079359
0.001993,-0.0079456
0.0020003,-0.0079552
0.0020071,-0.0079645
0.0020134,-0.0079737
0.0020191,-0.0079829
0.0020243,-0.0079922
0.0020293,-0.0080017
0.0020341,-0.0080118
0.0020389,-0.0080225
0.0020439,-0.0080338
0.0020489,-0.0080454
0.0020541,-0.0080568
0.0020591,-0.0080674
0.002064,-0.0080766
0.0020688,-0.0080837
0.0020732,-0.0080879
0.0020774,-0.0080894
0.0020815,-0.0080898
0.0020857,-0.0080911
0.00209,-0.0080957
0.0020947,-0.0081062
0.0020999,-0.0081254
0.0021059,-0.0081557
0.0021125,-0.0081975
0.0021193,-0.008249
0.0021259,-0.0083068
0.0021315,-0.0083674
0.0021356,-0.0084266
0.0021375,-0.0084803
0.0021365,-0.0085245
0.0021333,-0.0085574
0.0021294,-0.0085798
0.0021267,-0.0085932
0.0021275,-0.0086
0.0021342,-0.0086029
0.0021493,-0.0086045
0.0021749,-0.0086075
0.0022112,-0.0086131
0.0022563,-0.0086213
0.0023078,-0.0086315
0.0023625,-0.0086429
0.0024172,-0.0086543
0.0024684,-0.008665
0.0025129,-0.0086739
0.0025486,-0.0086813
0.0025746,-0.0086879
0.0025902,-0.0086949
0.002595,-0.0087037
0.0025886,-0.0087157
0.0025708,-0.0087324
0.0025419,-0.0087547
0.0025038,-0.0087809
0.0024595,-0.0088074
0.0024129,-0.00883
0.002368,-0.0088439
0.0023288,-0.0088442
0.0022997,-0.0088258
0.002285,-0.008788
0.0022905,-0.0087414
0.0023221,-0.008704
0.0023861,-0.0086972
0.0024891,-0.0087443
0.0026375,-0.0088696
0.0028378,-0.0090975
0.0030942,-0.0094452
0.0034058,-0.0099137
0.0037682,-0.010494
0.0041758,-0.011174
0.0046223,-0.011936
0.0051009,-0.012765
0.0056047,-0.013643
0.0061264,-0.014553
0.006659,-0.015481
0.0071952,-0.016413
0.0077275,-0.017338
0.0082486,-0.018241
0.0087511,-0.019113
0.0092279,-0.019939
0.0096753,-0.020715
0.010095,-0.021444
0.010491,-0.022135
0.01087,-0.022797
0.011237,-0.023443
0.011601,-0.024085
0.011967,-0.024736
0.012341,-0.025403
0.012727,-0.026088
0.013128,-0.02679
0.013546,-0.027506
0.013985,-0.028231
0.014445,-0.028963
0.014928,-0.029698
0.015433,-0.030431
0.015953,-0.031161
0.016483,-0.031886
0.017012,-0.032603
0.017533,-0.033312
0.018037,-0.03401
0.018514,-0.034696
0.018962,-0.035365
0.019381,-0.036014
0.019776,-0.036634
0.02015,-0.037219
0.020509,-0.037763
0.020858,-0.038257
0.021203,-0.038698
0.021549,-0.039088
0.0219,-0.039439
0.02226,-0.039766
0.022634,-0.040085
0.023027,-0.040415
0.023441,-0.040774
0.02388,-0.041178
0.024342,-0.041632
0.024819,-0.042136
0.025304,-0.042685
0.025786,-0.043272
0.026257,-0.043889
0.026705,-0.044529
0.027124,-0.045185
0.027511,-0.045851
0.027871,-0.046522
0.028208,-0.047194
0.02853,-0.047863
0.028843,-0.048526
0.029156,-0.04918
0.029475,-0.049823
0.029809,-0.050458
0.030167,-0.051095
0.030556,-0.05174
0.030986,-0.052403
0.031466,-0.053095
0.032003,-0.053825
0.032601,-0.054601
0.033252,-0.055426
0.033945,-0.0563
0.034663,-0.057224
0.03539,-0.058195
0.036106,-0.059213
0.036794,-0.060275
0.037442,-0.061374
0.038046,-0.062499
0.03861,-0.063632
0.039136,-0.064754
0.039632,-0.065848
0.040104,-0.066892
0.040558,-0.067868
0.041002,-0.06877
0.041444,-0.069608
0.04189,-0.070403
0.042349,-0.071181
0.042828,-0.071967
0.043334,-0.072792
0.043875,-0.073681
0.044449,-0.074645
0.045046,-0.07567
0.04565,-0.076736
0.046243,-0.077815
0.046807,-0.078876
0.047322,-0.079888
0.047768,-0.080821
0.048145,-0.081663
0.048461,-0.082422
0.048737,-0.083112
0.048993,-0.083753
0.049255,-0.084367
0.049546,-0.084978
0.049891,-0.085608
0.050302,-0.086274
0.050781,-0.086987
0.051326,-0.087756
0.051934,-0.08859
0.052597,-0.089498
0.053311,-0.090485
0.05407,-0.091555
0.054868,-0.092697
0.0557,-0.093889
0.05656,-0.095104
0.057443,-0.096312
0.058344,-0.097481
0.059257,-0.09858
0.060178,-0.099585
0.06111,-0.1005
0.062058,-0.10134
0.063033,-0.10215
0.064042,-0.10296
0.065096,-0.1038
0.066205,-0.10472
0.067376,-0.10575
0.0686,-0.10687
0.06986,-0.10808
0.071137,-0.10934
0.072408,-0.1106
0.07365,-0.11185
0.074838,-0.11302
0.075957,-0.1141
0.077008,-0.11509
0.078005,-0.11599
0.078965,-0.11683
0.079907,-0.11763
0.080853,-0.11843
0.081825,-0.11925
